"dt_name","dt_code","dt_wcm","dt_group","dt_class","dt_cluster","dt_priority","dt_user_selectable","oeeType","fault_code"
"","ELEC FAULT - STA 60","","","","LN52states","-1","False","Performance","1070"
"","ELEC FAULT - REPAIR IN/OUT","","","","LN52states","-1","False","Performance","1071"
"","PROCESS FAULT - LOAD STA","","","","LN52states","-1","False","Performance","1072"
"","PROCESS FAULT - VISION STA","","","","LN52states","-1","False","Performance","1073"
"","PROCESS FAULT - STA 1","","","","LN52states","-1","False","Performance","1074"
"","PROCESS FAULT - STA 2","","","","LN52states","-1","False","Performance","1075"
"","PROCESS FAULT - STA 3","","","","LN52states","-1","False","Performance","1076"
"","PROCESS FAULT - STA 4","","","","LN52states","-1","False","Performance","1077"
"","PROCESS FAULT - STA 5","","","","LN52states","-1","False","Performance","1078"
"","PROCESS FAULT - STA 6","","","","LN52states","-1","False","Performance","1079"
"","PROCESS FAULT - STA 7","","","","LN52states","-1","False","Performance","1080"
"","PROCESS FAULT - UNLOAD","","","","LN52states","-1","False","Performance","1081"
"","PROCESS FAULT - LOAD HLDBACK","","","","LN52states","-1","False","Performance","1082"
"","PROCESS FAULT - VISION HLDBACK","","","","LN52states","-1","False","Performance","1083"
"","NO PART AT STA 1 HOLDBACK","","","","LN52states","-1","False","Performance","1084"
"","PROCESS FAULT - UNLOAD HLDBACK","","","","LN52states","-1","False","Performance","1085"
"","ESTOP - AGC 1","","","","LN52states","-1","False","Performance","1086"
"","ESTOP - AGC 2","","","","LN52states","-1","False","Performance","1087"
"","ESTOP - AGC 3","","","","LN52states","-1","False","Performance","1088"
"","ESTOP - AGC 4","","","","LN52states","-1","False","Performance","1089"
"","ESTOP - AGC 5","","","","LN52states","-1","False","Performance","1090"
"","ESTOP - AGC 6","","","","LN52states","-1","False","Performance","1091"
"","ESTOP - AGC 7","","","","LN52states","-1","False","Performance","1092"
"","ESTOP - AGC 8","","","","LN52states","-1","False","Performance","1093"
"","ESTOP - AGC 9","","","","LN52states","-1","False","Performance","1094"
"","ESTOP - AGC 10","","","","LN52states","-1","False","Performance","1095"
"","ESTOP - AGC 11","","","","LN52states","-1","False","Performance","1096"
"","ESTOP - AGC 12","","","","LN52states","-1","False","Performance","1097"
"","ESTOP - AGC 13","","","","LN52states","-1","False","Performance","1098"
"","ESTOP - AGC 14","","","","LN52states","-1","False","Performance","1099"
"","SEND AGC 1 TO MAINT","","","","LN52states","-1","False","Performance","1100"
"","SEND AGC 2 TO MAINT","","","","LN52states","-1","False","Performance","1101"
"","SEND AGC 3 TO MAINT","","","","LN52states","-1","False","Performance","1102"
"","SEND AGC 4 TO MAINT","","","","LN52states","-1","False","Performance","1103"
"","SEND AGC 5 TO MAINT","","","","LN52states","-1","False","Performance","1104"
"","SEND AGC 6 TO MAINT","","","","LN52states","-1","False","Performance","1105"
"","SEND AGC 7 TO MAINT","","","","LN52states","-1","False","Performance","1106"
"","SEND AGC 8 TO MAINT","","","","LN52states","-1","False","Performance","1107"
"","SEND AGC 9 TO MAINT","","","","LN52states","-1","False","Performance","1108"
"","SEND AGC 10 TO MAINT","","","","LN52states","-1","False","Performance","1109"
"","SEND AGC 11 TO MAINT","","","","LN52states","-1","False","Performance","1110"
"","SEND AGC 12 TO MAINT","","","","LN52states","-1","False","Performance","1111"
"","SEND AGC 13 TO MAINT","","","","LN52states","-1","False","Performance","1112"
"","SEND AGC 14 TO MAINT","","","","LN52states","-1","False","Performance","1113"
"","BLOCKED - AGC 1","","","","LN52states","-1","False","Performance","2001"
"","BLOCKED - AGC 2","","","","LN52states","-1","False","Performance","2002"
"","BLOCKED - AGC 3","","","","LN52states","-1","False","Performance","2003"
"","BLOCKED - AGC 4","","","","LN52states","-1","False","Performance","2004"
"","BLOCKED - AGC 5","","","","LN52states","-1","False","Performance","2005"
"","BLOCKED - AGC 6","","","","LN52states","-1","False","Performance","2006"
"","BLOCKED - AGC 7","","","","LN52states","-1","False","Performance","2007"
"","BLOCKED - AGC 8","","","","LN52states","-1","False","Performance","2008"
"","BLOCKED - AGC 9","","","","LN52states","-1","False","Performance","2009"
"","BLOCKED - AGC 10","","","","LN52states","-1","False","Performance","2010"
"","BLOCKED - AGC 11","","","","LN52states","-1","False","Performance","2011"
"","BLOCKED - AGC 12","","","","LN52states","-1","False","Performance","2012"
"","BLOCKED - AGC 13","","","","LN52states","-1","False","Performance","2013"
"","BLOCKED - AGC 14","","","","LN52states","-1","False","Performance","2014"
"","MECH FAULT - STA 41","","","","LN52states","-1","False","Performance","2015"
"","MECH FAULT - STA 11","","","","LN52states","-1","False","Performance","2016"
"","MECH FAULT - STA 31","","","","LN52states","-1","False","Performance","2017"
"","MECH FAULT - STA 32","","","","LN52states","-1","False","Performance","2018"
"","MECH FAULT - STA 12","","","","LN52states","-1","False","Performance","2019"
"","MECH FAULT - STA 42","","","","LN52states","-1","False","Performance","2020"
"","MECH FAULT - STA 43","","","","LN52states","-1","False","Performance","2021"
"","MECH FAULT - STA 13","","","","LN52states","-1","False","Performance","2022"
"","MECH FAULT - STA 33","","","","LN52states","-1","False","Performance","2023"
"","MECH FAULT - STA 34","","","","LN52states","-1","False","Performance","2024"
"","MECH FAULT - STA 14","","","","LN52states","-1","False","Performance","2025"
"","MECH FAULT - STA 44","","","","LN52states","-1","False","Performance","2026"
"","MECH FAULT - STA 45","","","","LN52states","-1","False","Performance","2027"
"","MECH FAULT - STA 15","","","","LN52states","-1","False","Performance","2028"
"","MECH FAULT - STA 35","","","","LN52states","-1","False","Performance","2029"
"","MECH FAULT - STA 36","","","","LN52states","-1","False","Performance","2030"
"","MECH FAULT - STA 16","","","","LN52states","-1","False","Performance","2031"
"","MECH FAULT - STA 46","","","","LN52states","-1","False","Performance","2032"
"","MECH FAULT - STA 47","","","","LN52states","-1","False","Performance","2033"
"","MECH FAULT - STA 17","","","","LN52states","-1","False","Performance","2034"
"","MECH FAULT - STA 37","","","","LN52states","-1","False","Performance","2035"
"","MECH FAULT - STA 38","","","","LN52states","-1","False","Performance","2036"
"","MECH FAULT - STA 18","","","","LN52states","-1","False","Performance","2037"
"","MECH FAULT - STA 48","","","","LN52states","-1","False","Performance","2038"
"","MECH FAULT - STA 49","","","","LN52states","-1","False","Performance","2039"
"","MECH FAULT - STA 19","","","","LN52states","-1","False","Performance","2040"
"","MECH FAULT - STA 39","","","","LN52states","-1","False","Performance","2041"
"","MECH FAULT - STA 40","","","","LN52states","-1","False","Performance","2042"
"","MECH FAULT - STA 20","","","","LN52states","-1","False","Performance","2043"
"","MECH FAULT - STA 50","","","","LN52states","-1","False","Performance","2044"
"","MECH FAULT - STA 51","","","","LN52states","-1","False","Performance","2045"
"","MECH FAULT - STA 21","","","","LN52states","-1","False","Performance","2046"
"","MECH FAULT - REPAIR IN","","","","LN52states","-1","False","Performance","2047"
"","MECH FAULT - REPAIR OUT","","","","LN52states","-1","False","Performance","2048"
"","MECH FAULT - STA 22","","","","LN52states","-1","False","Performance","2049"
"","MECH FAULT - STA 52","","","","LN52states","-1","False","Performance","2050"
"","MECH FAULT - STA 53","","","","LN52states","-1","False","Performance","2051"
"","MECH FAULT - STA 23","","","","LN52states","-1","False","Performance","2052"
"","MECH FAULT TCI","","","","LN52states","-1","False","Performance","2053"
"","MECH FAULT - STA 24","","","","LN52states","-1","False","Performance","2054"
"","MECH FAULT - STA 54","","","","LN52states","-1","False","Performance","2055"
"","MECH FAULT - STA 55","","","","LN52states","-1","False","Performance","2056"
"","MECH FAULT - STA 25","","","","LN52states","-1","False","Performance","2057"
"","MECH FAULT - STA 26","","","","LN52states","-1","False","Performance","2058"
"","MECH FAULT - STA 56","","","","LN52states","-1","False","Performance","2059"
"","MECH FAULT - STA 57","","","","LN52states","-1","False","Performance","2060"
"","MECH FAULT - STA 27","","","","LN52states","-1","False","Performance","2061"
"","MECH FAULT - STA 28","","","","LN52states","-1","False","Performance","2062"
"","MECH FAULT - STA 58","","","","LN52states","-1","False","Performance","2063"
"","MECH FAULT - STA 59","","","","LN52states","-1","False","Performance","2064"
"","MECH FAULT - STA 29","","","","LN52states","-1","False","Performance","2065"
"","MECH FAULT - STA 30","","","","LN52states","-1","False","Performance","2066"
"","MECH FAULT - STA 60","","","","LN52states","-1","False","Performance","2067"
"","MECH FAULT - REPAIR IN/OUT","","","","LN52states","-1","False","Performance","2068"
"","STA 11 SAFETY SCANNER","","","","LN52states","-1","False","Performance","2069"
"","STA 24 SAFETY SCANNER","","","","LN52states","-1","False","Performance","2070"
"","STA 28 SAFETY SCANNER","","","","LN52states","-1","False","Performance","2071"
"","COM FAULT - CONV ZONE 1","","","","LN52states","-1","False","Performance","5001"
"","COM FAULT - CONV ZONE 3","","","","LN52states","-1","False","Performance","5002"
"","COM FAULT - AGC 1","","","","LN52states","-1","False","Performance","5003"
"","COM FAULT - CONV ZONE 2","","","","LN52states","-1","False","Performance","5004"
"","COM FAULT - AGC 2","","","","LN52states","-1","False","Performance","5005"
"","COM FAULT - AGC 3","","","","LN52states","-1","False","Performance","5006"
"","COM FAULT - AGC 4","","","","LN52states","-1","False","Performance","5007"
"","COM FAULT - AGC 5","","","","LN52states","-1","False","Performance","5008"
"","COM FAULT - AGC 6","","","","LN52states","-1","False","Performance","5009"
"","COM FAULT - AGC 7","","","","LN52states","-1","False","Performance","5010"
"","COM FAULT - AGC 8","","","","LN52states","-1","False","Performance","5011"
"","COM FAULT - AGC 9","","","","LN52states","-1","False","Performance","5012"
"","COM FAULT - AGC 10","","","","LN52states","-1","False","Performance","5013"
"","COM FAULT - AGC 11","","","","LN52states","-1","False","Performance","5014"
"","COM FAULT - AGC 12","","","","LN52states","-1","False","Performance","5015"
"","COM FAULT - AGC 13","","","","LN52states","-1","False","Performance","5016"
"","COM FAULT - AGC 14","","","","LN52states","-1","False","Performance","5017"
"","COM FAULT - PLC CARDS","","","","LN52states","-1","False","Performance","5018"
"","COM FAULT - L51POSTFOAM PLC","","","","LN52states","-1","False","Performance","5019"
"","COM FAULT - L52CONV PLC","","","","LN52states","-1","False","Performance","5020"
"","COM FAULT - EFLEX","","","","LN52states","-1","False","Performance","5021"
"","COM FAULT - SAM","","","","LN52states","-1","False","Performance","5022"
"","COM FAULT - EFLEX MODULE","","","","LN52states","-1","False","Performance","5023"
"","STARVED- LOAD STA.","","","","LN52states","-1","False","Performance","10001"
"","ZONE 3 BLOCKED BY PICKUP","","","","LN52states","-1","False","Performance","10002"
"","CONV ZONE 1 BLOCKED BY TCI","","","","LN52states","-1","False","Performance","10003"
"","BLOCKED BY CONV ZONE 3","","","","LN52states","-1","False","Performance","10004"
"","STARVED - VISION STA.","","","","LN52states","-1","False","Performance","10005"
"","STARVED- STA 1","","","","LN52states","-1","False","Performance","10006"
"","STARVED- STA 2","","","","LN52states","-1","False","Performance","10007"
"","STARVED- STA 3","","","","LN52states","-1","False","Performance","10008"
"","STARVED- STA 4","","","","LN52states","-1","False","Performance","10009"
"","STARVED- STA 5","","","","LN52states","-1","False","Performance","10010"
"","STARVED- STA 6","","","","LN52states","-1","False","Performance","10011"
"","STARVED- STA 7","","","","LN52states","-1","False","Performance","10012"
"","STARVED - UNLOAD STA","","","","LN52states","-1","False","Performance","10013"
"","STA 11 BLOCKED BY CHRG STA","","","","LN52states","-1","False","Performance","10014"
"","STA 41 BLOCKED - REPAIR/CV3","","","","LN52states","-1","False","Performance","10015"
"","STA 31 BLOCKED BY REPAIR","","","","LN52states","-1","False","Performance","10016"
"","STA 32 BLOCKED BY REPAIR","","","","LN52states","-1","False","Performance","10017"
"","STA 42 BLOCKED BY REPAIR","","","","LN52states","-1","False","Performance","10018"
"","STA 33 BLOCKED BY TCI","","","","LN52states","-1","False","Performance","10019"
"","CHRG STA BLOCKED BY STA 24","","","","LN52states","-1","False","Performance","10020"
"","CHRG STA BLOCKED BY STA 24","","","","LN52states","-1","False","Performance","10021"
"","TCI BLOCKED - REPAIR / CV3","","","","LN52states","-1","False","Performance","10022"
"","STA 24 BLOCKED BY STA 28","","","","LN52states","-1","False","Performance","10023"
"","STA 56 BLOCKED BY PICKUP","","","","LN52states","-1","False","Performance","10024"
"","WAITING ON PICKUP @ EOL","","","","LN52states","-1","False","Performance","10025"
"","STA 28 BLOCKED BY TCI","","","","LN52states","-1","False","Performance","10026"
"","CONV ZONE 1 BLOCKED BY TCI","","","","LN52states","-1","False","Performance","10027"
"","CONV ZONE 1 STARVED BY AGC","","","","LN52states","-1","False","Performance","10028"
"","ZONE 3 STARVED BY TCI","","","","LN52states","-1","False","Performance","10029"
"","STARVED BY CONV ZONE 1","","","","LN52states","-1","False","Performance","10030"
"","TCI ZONE STARVED","","","","LN52states","-1","False","Performance","10031"
"","CONV ZONE 3 STARVED","","","","LN52states","-1","False","Performance","10032"
"","CONV ZONE 1 STARVED","","","","LN52states","-1","False","Performance","10033"
"","STA 11 STARVED BY AGC ZONE","","","","LN52states","-1","False","Performance","10034"
"","STA 41 STARVED BY TCI","","","","LN52states","-1","False","Performance","10035"
"","STA 31 STARVED BY CONV ZONE 1","","","","LN52states","-1","False","Performance","10036"
"","STA 47 STARVED BY TCI","","","","LN52states","-1","False","Performance","10037"
"","CHARGE STA STARVED BY TIPUP","","","","LN52states","-1","False","Performance","10038"
"","STA 24 STARVED BY CHRG STA","","","","LN52states","-1","False","Performance","10039"
"","STA 28 STARVED BY STA 24","","","","LN52states","-1","False","Performance","10040"
"","BLOCKED - LOAD STA","","","","LN52states","-1","False","Performance","11001"
"","BLOCKED - VISION STA","","","","LN52states","-1","False","Performance","11002"
"","BLOCKED- STA 1","","","","LN52states","-1","False","Performance","11003"
"","BLOCKED- STA 2","","","","LN52states","-1","False","Performance","11004"
"","BLOCKED- STA 3","","","","LN52states","-1","False","Performance","11005"
"","BLOCKED- STA 4","","","","LN52states","-1","False","Performance","11006"
"","BLOCKED- STA 5","","","","LN52states","-1","False","Performance","11007"
"","BLOCKED- STA 6","","","","LN52states","-1","False","Performance","11008"
"","BLOCKED- STA 7","","","","LN52states","-1","False","Performance","11009"
"","BLOCKED - UNLOAD STA","","","","LN52states","-1","False","Performance","11010"
"","BLOCKED - MAINT. STA","","","","LN52states","-1","False","Performance","11011"
"","ZONE DOWN - LOAD STA","","","","LN52states","-1","False","Performance","12001"
"","HELP CALL - STA 11","","","","LN52states","-1","False","Performance","12002"
"","HELP CALL - STA 47","","","","LN52states","-1","False","Performance","12003"
"","HELP CALL - STA 40 TCI","","","","LN52states","-1","False","Performance","12004"
"","HELP CALL - STA 51","","","","LN52states","-1","False","Performance","12005"
"","HELP CALL - CHARGE STA","","","","LN52states","-1","False","Performance","12006"
"","ZONE DOWN - VISION STA","","","","LN52states","-1","False","Performance","12007"
"","ZONE DOWN - STA 1","","","","LN52states","-1","False","Performance","12008"
"","HELP CALL - STA 24","","","","LN52states","-1","False","Performance","12009"
"","HELP CALL - STA 55","","","","LN52states","-1","False","Performance","12010"
"","HELP CALL - STA 28","","","","LN52states","-1","False","Performance","12011"
"","ZONE DOWN - STA 2","","","","LN52states","-1","False","Performance","12012"
"","ZONE DOWN - STA 2 SUB-ASM","","","","LN52states","-1","False","Performance","12013"
"","ZONE DOWN - STA 4","","","","LN52states","-1","False","Performance","12014"
"","ZONE DOWN - STA 5","","","","LN52states","-1","False","Performance","12015"
"","ZONE DOWN - STA 6","","","","LN52states","-1","False","Performance","12016"
"","ZONE DOWN - STA 7","","","","LN52states","-1","False","Performance","12017"
"","ZONE DOWN - UNLOAD STA","","","","LN52states","-1","False","Performance","12018"
"","ZONE DOWN - STA 3","","","","LN52states","-1","False","Performance","12019"
"","ZONE DOWN - STA 4-5 SUB-ASM","","","","LN52states","-1","False","Performance","12020"
"","NO UNIT AT POST FOAM ","","","","LN52states","-1","False","Performance","12021"
"","BLOCKED BY CONVEYOR ZONE 1","","","","LN52states","-1","False","Performance","12022"
"","BARCODE NOT VALID - LOAD STA","","","","LN52states","-1","False","Performance","12023"
"","STA 11 ANDON PAST TAKT","","","","LN52states","-1","False","Performance","12024"
"","STATION DOWN - STA 47","","","","LN52states","-1","False","Performance","12025"
"","STA 40 TCI ANDON PAST TAKT","","","","LN52states","-1","False","Performance","12026"
"","STATION DOWN - STA 51","","","","LN52states","-1","False","Performance","12027"
"","CHRG STA ANDON PAST TAKT","","","","LN52states","-1","False","Performance","12028"
"","STA 24 ANDON PAST TAKT","","","","LN52states","-1","False","Performance","12029"
"","STATION DOWN - STA 55","","","","LN52states","-1","False","Performance","12030"
"","STA 28 ANDON PAST TAKT","","","","LN52states","-1","False","Performance","12031"
"","CYCLE STOP - STA 11","","","","LN52states","-1","False","Performance","12032"
"","CYCLE STOP - STA 47","","","","LN52states","-1","False","Performance","12033"
"","NOT COMPLETE - LOAD STA","","","","LN52states","-1","False","Performance","12034"
"","CYCLE STOP - STA 40 TCI","","","","LN52states","-1","False","Performance","12035"
"","NOT COMPLETE VISION STA","","","","LN52states","-1","False","Performance","12036"
"","CYCLE STOP- STA 51","","","","LN52states","-1","False","Performance","12037"
"","CYCLE STOP - CHARGE STA","","","","LN52states","-1","False","Performance","12038"
"","CYCLE STOP - STA 24","","","","LN52states","-1","False","Performance","12039"
"","CYCLE STOP - STA 55","","","","LN52states","-1","False","Performance","12040"
"","STATION 1 NOT COMPLETE","","","","LN52states","-1","False","Performance","12041"
"","STATION 2 NOT COMPLETE","","","","LN52states","-1","False","Performance","12042"
"","CYCLE STOP - STA 28","","","","LN52states","-1","False","Performance","12043"
"","STATION 3 NOT COMPLETE","","","","LN52states","-1","False","Performance","12044"
"","STATION 4 NOT COMPLETE","","","","LN52states","-1","False","Performance","12045"
"","STATION 5 NOT COMPLETE","","","","LN52states","-1","False","Performance","12046"
"","STATION 6 NOT COMPLETE","","","","LN52states","-1","False","Performance","12047"
"","STATION 7 NOT COMPLETE","","","","LN52states","-1","False","Performance","12048"
"","BLOCKED - CONVEYOR ZONE 1","","","","LN52states","-1","False","Performance","12049"
"","HELP CALL - LOAD STA","","","","LN52states","-1","False","Performance","12050"
"","HELP CALL - VISION STA","","","","LN52states","-1","False","Performance","12051"
"","HELP CALL - STA 1","","","","LN52states","-1","False","Performance","12052"
"","HELP CALL - STA 2","","","","LN52states","-1","False","Performance","12053"
"","HELP CALL - STA 2 SUB-ASM","","","","LN52states","-1","False","Performance","12054"
"","HELP CALL - STA 4","","","","LN52states","-1","False","Performance","12055"
"","HELP CALL - STA 5","","","","LN52states","-1","False","Performance","12056"
"","HELP CALL - STA 6","","","","LN52states","-1","False","Performance","12057"
"","HELP CALL - STA 7","","","","LN52states","-1","False","Performance","12058"
"","HELP CALL - UNLOAD STA","","","","LN52states","-1","False","Performance","12059"
"","HELP CALL - STA 3","","","","LN52states","-1","False","Performance","12060"
"","HELP CALL - STA 4-5 SUB-ASM","","","","LN52states","-1","False","Performance","12061"
"","EFLEX FAULT - LOAD STA","","","","LN52states","-1","False","Performance","12062"
"","EFLEX FAULT - VISION STA","","","","LN52states","-1","False","Performance","12063"
"","EFLEX FAULT- STA 1","","","","LN52states","-1","False","Performance","12064"
"","EFLEX FAULT- STA 2","","","","LN52states","-1","False","Performance","12065"
"","EFLEX FAULT- STA 3","","","","LN52states","-1","False","Performance","12066"
"","EFLEX FAULT- STA 4","","","","LN52states","-1","False","Performance","12067"
"","EFLEX FAULT- STA 5","","","","LN52states","-1","False","Performance","12068"
"","EFLEX FAULT- STA 6","","","","LN52states","-1","False","Performance","12069"
"","EFLEX FAULT- STA 7","","","","LN52states","-1","False","Performance","12070"
"","SCHEDULED RUN - START LINE","","","","LN52states","-1","False","Performance","12071"
"","NO SIGNAL - EFLEX LOAD","","","","LN52states","-1","False","Performance","12072"
"","NO SIGNAL - EFLEX VISION STA","","","","LN52states","-1","False","Performance","12073"
"","NO SIGNAL - EFLEX STA 1","","","","LN52states","-1","False","Performance","12074"
"","NO SIGNAL - EFLEX STA 2","","","","LN52states","-1","False","Performance","12075"
"","NO SIGNAL - EFLEX STA 3","","","","LN52states","-1","False","Performance","12076"
"","NO SIGNAL - EFLEX STA 4","","","","LN52states","-1","False","Performance","12077"
"","NO SIGNAL - EFLEX STA 5","","","","LN52states","-1","False","Performance","12078"
"","NO SIGNAL - EFLEX STA 6","","","","LN52states","-1","False","Performance","12079"
"","NO SIGNAL - EFLEX STA 7","","","","LN52states","-1","False","Performance","12080"
"","NO SIGNAL - UNLOAD STA","","","","LN52states","-1","False","Performance","12081"
"","NO SERIAL # AT LOAD STA","","","","LN52states","-1","False","Performance","12082"
"","NO SERIAL # AT STA 1","","","","LN52states","-1","False","Performance","12083"
"","NO SERIAL # AT STA 2","","","","LN52states","-1","False","Performance","12084"
"","NO SERIAL # AT STA 3","","","","LN52states","-1","False","Performance","12085"
"","NO SERIAL # AT STA 4","","","","LN52states","-1","False","Performance","12086"
"","NO SERIAL # AT STA 5","","","","LN52states","-1","False","Performance","12087"
"","NO SERIAL # AT STA 6","","","","LN52states","-1","False","Performance","12088"
"","NO SERIAL # AT UNLOAD STA","","","","LN52states","-1","False","Performance","12089"
"","STA 11 NOT COMPLETE","","","","LN52states","-1","False","Performance","12090"
"","STA 47 NOT COMPLETE","","","","LN52states","-1","False","Performance","12091"
"","REPAIR IN NOT CLEAR","","","","LN52states","-1","False","Performance","12092"
"","REPAIR OUT NOT CLEAR","","","","LN52states","-1","False","Performance","12093"
"","STA 51 NOT COMPLETE","","","","LN52states","-1","False","Performance","12094"
"","CHARGE STA NOT COMPLETE","","","","LN52states","-1","False","Performance","12095"
"","CHARGE STA NOT COMPLETE","","","","LN52states","-1","False","Performance","12096"
"","STA 55 NOT COMPLETE","","","","LN52states","-1","False","Performance","12097"
"","TCI STA 40 NOT COMPLETE","","","","LN52states","-1","False","Performance","12098"
"","STA 56 NOT COMPLETE","","","","LN52states","-1","False","Performance","12099"
"","CHARGE STA NOT COMPLETE","","","","LN52states","-1","False","Performance","12100"
"","CHARGE STA NOT COMPLETE","","","","LN52states","-1","False","Performance","12101"
"","REPAIR IN/OUT NOT COMPLETE","","","","LN52states","-1","False","Performance","12102"
"","STA 24 NOT COMPLETE","","","","LN52states","-1","False","Performance","12103"
"","STA 28 NOT COMPLETE","","","","LN52states","-1","False","Performance","12104"
"","STA 11 NOT COMPLETE","","","","LN52states","-1","False","Performance","12105"
"","STA 47 NOT COMPLETE","","","","LN52states","-1","False","Performance","12106"
"","STA 31 NOT COMPLETE","","","","LN52states","-1","False","Performance","12107"
"","STA 32 NOT COMPLETE","","","","LN52states","-1","False","Performance","12108"
"","STA 51 NOT COMPLETE","","","","LN52states","-1","False","Performance","12109"
"","CHRG STA NOT COMPLETE","","","","LN52states","-1","False","Performance","12110"
"","STA 24 NOT COMPLETE","","","","LN52states","-1","False","Performance","12111"
"","STA 55 NOT COMPLETE","","","","LN52states","-1","False","Performance","12112"
"","STA 33 NOT COMPLETE","","","","LN52states","-1","False","Performance","12113"
"","STA 40 TCI OVERTRAVELED","","","","LN52states","-1","False","Performance","12114"
"","STA 57 NOT COMPLETE","","","","LN52states","-1","False","Performance","12115"
"","STA 28 NOT COMPLETE","","","","LN52states","-1","False","Performance","12116"
"","REPAIR IN/OUT NOT COMPLETE","","","","LN52states","-1","False","Performance","12117"
"","WAITING ON AGC AT UNLOAD","","","","LN52states","-1","False","Performance","12118"
"","STOP-Stn 24 Warning Label Scan","","","","LN52states","-1","False","Performance","14001"
"","ESTOP - MCP","","","","LN52states","-1","False","Performance","15001"
"","ESTOP - MCP","","","","LN52states","-1","False","Performance","15002"
"","ESTOP - MCP","","","","LN52states","-1","False","Performance","15003"
"","ESTOP - ZONE 1 OR ZONE 3","","","","LN52states","-1","False","Performance","15004"
"","ESTOP - CONV ZONE 2","","","","LN52states","-1","False","Performance","15005"
"","ESTOP - STA 11","","","","LN52states","-1","False","Performance","15006"
"","ESTOP - STA 41","","","","LN52states","-1","False","Performance","15007"
"","ESTOP - STA 34","","","","LN52states","-1","False","Performance","15008"
"","ESTOP - STA 36","","","","LN52states","-1","False","Performance","15009"
"","ESTOP - STA 47","","","","LN52states","-1","False","Performance","15010"
"","ESTOP - CHARGE STA SOUTH","","","","LN52states","-1","False","Performance","15011"
"","ESTOP - CHARGE STA NORTH","","","","LN52states","-1","False","Performance","15012"
"","ESTOP - STA 52","","","","LN52states","-1","False","Performance","15013"
"","ESTOP - STA 57","","","","LN52states","-1","False","Performance","15014"
"","ESTOP - STA 24","","","","LN52states","-1","False","Performance","15015"
"","ESTOP - STA 60","","","","LN52states","-1","False","Performance","15016"
