;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"A","COOLER_FAN_DELAY","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:95"
"D","COOLER_FANS_ON_OFF","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:5/0"
"D","COOLER_FORCE_DEFROST","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/242"
"D","COOLER_HOT_GAS","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:9/2"
"A","COOLER_HOT_GAS_TIME","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:94"
"A","COOLER_HR1","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:80"
"D","COOLER_HR1_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/236"
"A","COOLER_HR2","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:82"
"D","COOLER_HR2_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/237"
"A","COOLER_HR3","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:84"
"D","COOLER_HR3_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/238"
"A","COOLER_HR4","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:86"
"D","COOLER_HR4_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/239"
"A","COOLER_HR5","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:88"
"D","COOLER_HR5_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/240"
"A","COOLER_HR6","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:90"
"D","COOLER_HR6_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/241"
"D","COOLER_LIQUID","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:9/1"
"A","COOLER_LIQUID_OFF","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:132"
"A","COOLER_LIQUID_ON","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:131"
"A","COOLER_MIN1","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:81"
"A","COOLER_MIN2","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:83"
"A","COOLER_MIN3","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:85"
"A","COOLER_MIN4","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:87"
"A","COOLER_MIN5","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:89"
"A","COOLER_MIN6","","F","D","*","F","U","L",0,59,0,1,0,0,"",,,,,,,"::[k45791]N15:91"
"A","COOLER_OPERATION","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:141"
"A","COOLER_PUMPOUT","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:93"
"A","COOLER_RAW_TEMP","","F","D","*","F","I","F",-32768,32767,0,0.1,0,0,"",,,,,,,"::[k45791]N7:17"
"A","COOLER_SELECTOR_SWITCH","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:151"
"A","COOLER_TEMP_CALIBRATED","","F","D","*","F","I","F",-32768,32767,0,0.1,0,0,"",,,,,,,"::[k45791]N7:61"
"A","COOLER_TEMP_OFFSET","","F","D","*","F","I","F",-50,50,0,0.1,0,0,"",,,,,,,"::[k45791]N7:45"
"A","DISCHARGE_PRESS","","F","D","*","F","I","L",-32768,32767,0,1,0,0,"",,,,,,,"::[k45791]N7:56"
"A","DISCHARGE_PRESS_CALIBRATED","","F","D","*","F","I","L",-32768,32767,0,1,0,0,"",,,,,,,"::[k45791]N7:56"
"A","DISCHARGE_PRESS_OFFSET","","F","D","*","F","I","L",-50,50,0,1,0,0,"",,,,,,,"::[k45791]N7:39"
"A","DISCHARGE_RAW_PRESS","","F","D","*","F","I","L",-32768,32767,0,1,0,0,"",,,,,,,"::[k45791]N7:12"
"D","DOCK_1_FAN_ALARM","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/188"
"D","DOCK_1_FAN_ON_OFF","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:4/13"
"D","DOCK_1_LIQUID","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:8/8"
"A","DOCK_1_LIQUID_OFF","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:126"
"A","DOCK_1_LIQUID_ON","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:125"
"A","DOCK_1_OPERATION","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:154"
"A","DOCK_1_SELECTOR_SWITCH","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:148"
"D","DOCK_2_FAN_ALARM","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/189"
"D","DOCK_2_FAN_ON_OFF","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:4/14"
"D","DOCK_2_LIQUID","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:8/11"
"A","DOCK_2_LIQUID_OFF","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:128"
"A","DOCK_2_LIQUID_ON","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:127"
"A","DOCK_2_OPERATION","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:155"
"A","DOCK_2_SELECTOR_SWITCH","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:149"
"D","DOCK_3_FAN_ALARM","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/190"
"D","DOCK_3_FAN_ON_OFF","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:4/15"
"D","DOCK_3_LIQUID","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:8/14"
"A","DOCK_3_LIQUID_OFF","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:130"
"A","DOCK_3_LIQUID_ON","","F","D","*","F","I","F",-50,150,0,0.1,0,0,"",,,,,,,"::[k45791]N15:129"
"A","DOCK_3_OPERATION","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:156"
"A","DOCK_3_SELECTOR_SWITCH","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]N15:150"
"A","DOCK_RAW_TEMP","","F","D","*","F","I","F",-32768,32767,0,0.1,0,0,"",,,,,,,"::[k45791]N7:18"
"A","DOCK_TEMP_CALIBRATED","","F","D","*","F","I","F",-32768,32767,0,0.1,0,0,"",,,,,,,"::[k45791]N7:62"
"A","DOCK_TEMP_OFFSET","","F","D","*","F","I","F",-50,50,0,0.1,0,0,"",,,,,,,"::[k45791]N7:46"
"D","ESTOP_HI_LEVEL","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:5/3"
"D","FREEZER_1_BLOWDOWN","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:6/13"
"D","FREEZER_1_DEFROST","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/207"
"A","FREEZER_1_DEFROST_TIME","","F","D","*","F","U","L",0,65535,0,1,0,0,"",,,,,,,"::[k45791]C5:0.ACC"
"D","FREEZER_1_FAN_ALARM","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/182"
"A","FREEZER_1_FAN_DELAY","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:16"
"D","FREEZER_1_FAN_ON_OFF","FREEZER #1 FAN ON/OFF","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]I:4/7"
"D","FREEZER_1_FORCE_DEFROST","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/206"
"D","FREEZER_1_HOT_GAS","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:6/11"
"D","FREEZER_1_HOT_GAS_PILOT","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:6/12"
"A","FREEZER_1_HOT_GAS_TIME","","F","D","*","F","U","L",1,180,0,1,0,0,"",,,,,,,"::[k45791]N15:14"
"A","FREEZER_1_HR1","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:0"
"D","FREEZER_1_HR1_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/200"
"A","FREEZER_1_HR2","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:2"
"D","FREEZER_1_HR2_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/201"
"A","FREEZER_1_HR3","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:4"
"D","FREEZER_1_HR3_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/202"
"A","FREEZER_1_HR4","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:6"
"D","FREEZER_1_HR4_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/203"
"A","FREEZER_1_HR5","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:8"
"D","FREEZER_1_HR5_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/204"
"A","FREEZER_1_HR6","","F","D","*","F","U","L",0,23,0,1,0,0,"",,,,,,,"::[k45791]N15:10"
"D","FREEZER_1_HR6_ACTIVE","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"[k45791]B3/205"
"D","FREEZER_1_LIQUID","","F","D","*","F",,,,,,,,,,"0","1","0",,,,"::[k45791]O:6/10"
